0, 5063.017796760156
1, 5063.017796760156
2, 5063.017796760156
3, 5036.684763306195
4, 5009.295007897583
5, 4945.063033018117
6, 4903.23419634341
7, 4903.23419634341
8, 4868.348027032738
9, 4868.348027032738
10, 4830.560878181106
11, 4830.560878181106
12, 4830.560878181106
13, 4830.560878181106
14, 4821.8338093580105
15, 4821.8338093580105
16, 4821.8338093580105
17, 4796.131687848211
18, 4796.131687848211
19, 4796.131687848211
20, 4793.854602237122
21, 4793.854602237122
22, 4779.600507861213
23, 4779.600507861213
24, 4779.600507861213
25, 4779.600507861213
26, 4779.600507861213
27, 4779.600507861213
28, 4779.600507861213
29, 4779.600507861213
30, 4779.600507861213
31, 4779.600507861213
32, 4762.283640720562
33, 4733.410158980214
34, 4733.410158980214
35, 4733.410158980214
36, 4733.410158980214
37, 4733.410158980214
38, 4680.954939264669
39, 4666.665152624691
40, 4621.049275531026
41, 4621.049275531026
42, 4621.049275531026
43, 4605.354571638261
44, 4584.617143845421
45, 4570.0319596958225
46, 4570.0319596958225
47, 4570.0319596958225
48, 4570.0319596958225
49, 4567.978472027543
50, 4567.978472027543
51, 4567.978472027543
52, 4567.978472027543
53, 4567.978472027543
54, 4535.98691019625
55, 4529.157827437043
56, 4486.803080641429
57, 4486.803080641429
58, 4485.3871443755515
59, 4485.3871443755515
60, 4485.3871443755515
61, 4485.3871443755515
62, 4464.655240182028
63, 4464.655240182028
64, 4446.432758565594
65, 4446.432758565594
66, 4446.432758565594
67, 4446.432758565594
68, 4440.066196449405
69, 4440.066196449405
70, 4434.213178579121
71, 4433.6772191688415
72, 4433.6772191688415
73, 4372.801451759939
74, 4372.801451759939
75, 4372.801451759939
76, 4372.801451759939
77, 4334.713039131823
78, 4333.54625331329
79, 4333.54625331329
80, 4333.54625331329
81, 4331.327124456295
82, 4331.327124456295
83, 4329.543207761941
84, 4329.543207761941
85, 4223.52700833112
86, 4223.52700833112
87, 4223.52700833112
88, 4202.592831348317
89, 4171.743990625909
90, 4149.263318005011
91, 4120.014402686028
92, 4091.888020336668
93, 4083.841952265345
94, 4079.849047182438
95, 4079.849047182438
96, 4057.5047451003365
97, 4057.5047451003365
98, 4055.324644058636
99, 4055.324644058636
100, 4055.324644058636
101, 4055.324644058636
102, 4055.324644058636
103, 4055.324644058636
104, 4030.5124355548664
105, 4030.5124355548664
106, 4030.5124355548664
107, 3980.3291138036907
108, 3980.3291138036907
109, 3944.658607063999
110, 3944.658607063999
111, 3913.5815528716957
112, 3898.045951029616
113, 3898.045951029616
114, 3898.045951029616
115, 3898.045951029616
116, 3898.045951029616
117, 3891.633423182076
118, 3891.633423182076
119, 3891.633423182076
120, 3891.633423182076
121, 3891.633423182076
122, 3891.633423182076
123, 3891.385364879129
124, 3891.385364879129
125, 3860.5868252251707
126, 3860.5868252251707
127, 3839.944840777208
128, 3839.944840777208
129, 3839.944840777208
130, 3839.944840777208
131, 3839.944840777208
132, 3839.944840777208
133, 3839.944840777208
134, 3755.037493014378
135, 3755.037493014378
136, 3755.037493014378
137, 3755.037493014378
138, 3721.320157493196
139, 3721.320157493196
140, 3721.320157493196
141, 3721.320157493196
142, 3669.156946158643
143, 3669.156946158643
144, 3669.156946158643
145, 3663.3654306979984
146, 3663.3654306979984
147, 3663.3654306979984
148, 3663.3654306979984
149, 3663.3654306979984
150, 3631.270892288462
151, 3631.270892288462
152, 3628.180185250454
153, 3619.3457653493397
154, 3619.3457653493397
155, 3619.3457653493397
156, 3618.4935774818814
157, 3618.4935774818814
158, 3618.4935774818814
159, 3580.7570098298393
160, 3580.7570098298393
161, 3580.7570098298393
162, 3580.7570098298393
163, 3580.7570098298393
164, 3548.3493478288938
165, 3546.7898634491403
166, 3546.7898634491403
167, 3545.3240642997243
168, 3545.3240642997243
169, 3545.3240642997243
170, 3545.3240642997243
171, 3545.3240642997243
172, 3545.3240642997243
173, 3545.3240642997243
174, 3545.2774518212177
175, 3545.2774518212177
176, 3537.8338419137353
177, 3537.8338419137353
178, 3537.8338419137353
179, 3537.8338419137353
180, 3537.8338419137353
181, 3528.281656453133
182, 3528.281656453133
183, 3528.281656453133
184, 3528.281656453133
185, 3528.281656453133
186, 3516.630198110568
187, 3476.0837048438134
188, 3476.0837048438134
